Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.54,2,0.2589373925357392075228107213,0.263917023888108,0.263917023888108,0.259253156365183,0.259253156365183,0.129030410987234,0.1381623804520620357950326823,0.1160049749239628357950326823,0.0221574055280992,4.994512987457438682579403204,49.96199394705901657355995616,51.971130208252190640954892197,916643800
13.55,2,0.2589253626230670651662599332,0.2639062447246,0.2639062447246,0.259241111782512,0.259241111782512,0.129066858089873,0.1381984291647303372788114159,0.1159597305342232372788114159,0.0222386986305071,4.9927020744890510935441126859,49.957359375609239974444173725,51.962669533737685184922047416,917320900
13.56,2,0.2589133429282114565461780270,0.263895477883672,0.263895477883672,0.259229077430117,0.259229077430117,0.129103364929685,0.1382345380082319104134632890,0.1159145462753170104134632890,0.0223199917329149,4.9908938525965255099858208297,49.952772805247255861721633499,51.954239690188880409879238836,917997900
13.57,2,0.2589013648244835543607940256,0.263884755385168,0.263884755385168,0.259217084719569,0.259217084719569,0.129139948377032,0.1382707249601301072223602387,0.1158694401248075072223602387,0.0224012848353226,4.9890888355398672261249699509,49.948207853897779195597481873,51.945819595264199052388986287,918674800
13.58,2,0.2588893864071305948402047533,0.263874034242842,0.263874034242842,0.259205091695014,0.259205091695014,0.129176579657711,0.1383069597635517116771839224,0.1158243818258213116771839224,0.0224825779377304,4.9872861552641542684831619659,49.943625612387885517520274256,51.937378715880398122657173558,919351800
13.59,2,0.2588774474500058788728968318,0.263863355145734,0.263863355145734,0.259193138178807,0.259193138178807,0.129213282895221,0.1383432679473269243693061060,0.1157793969071886243693061060,0.0225638710401383,4.9854865418572521312808391896,49.93909665878135648513300543,51.928972839383104020948641281,920028800
13.60,2,0.2588655196991654666308936569,0.26385268901527,0.26385268901527,0.25918119588255,0.25918119588255,0.129250035955678,0.1383796263762270730704051518,0.1157344622336810730704051518,0.022645164142546,4.9836893312844125608244895391,49.934545175390661444136197213,51.92054199969530598990175632,920705900
13.61,2,0.2588536208774515567189527362,0.263842054939766,0.263842054939766,0.259169282550697,0.259169282550697,0.129286877012482,0.1384160738665719301805902601,0.1156896166216181301805902601,0.0227264572449538,4.9818956342919715555066465295,49.930058685486139680416039482,51.912155383488850099685568636,921382800
13.62,2,0.2588417424564243870692644393,0.263831442997019,0.263831442997019,0.259157389644409,0.259157389644409,0.129323766600326,0.1384525706308146646197973566,0.1156448202834529646197973566,0.0228077503473617,4.9801043097913974616337980756,49.925581916717214829532896611,51.903769519754865222483176664,922059800
13.63,2,0.2588298744492594525547985504,0.26382084365238,0.26382084365238,0.259145507164682,0.259145507164682,0.129360718191174,0.1384891297999585732347754860,0.1156000863501892732347754860,0.0228890434497693,4.9783157326989459015554548964,49.921089392317969593081557506,51.895363969004323053569057182,922736800
13.64,2,0.2588180359598021835528840579,0.263810275900051,0.263810275900051,0.259133654238659,0.259133654238659,0.129397727644177,0.1385257478985658189843941159,0.1155554113463886189843941159,0.0229703365521772,4.9765298021913776455350821035,49.916643127773897780174466284,51.886988200059851964693382005,923413800
13.65,2,0.2588062273890616399292884972,0.263799740305704,0.263799740305704,0.259121831267837,0.259121831267837,0.129434799653715,0.1385624296378965186815162877,0.1155107999833115186815162877,0.023051629654585,4.9747466519770309440512588154,49.912218658959202595097136104,51.878622707020895322650212053,924090800
13.66,2,0.2587944392715781480195743115,0.26378922778071,0.26378922778071,0.259110028775214,0.259110028775214,0.129471945506722,0.1385991859808228304155583602,0.1154662632238301304155583602,0.0231329227569927,4.9729665948598110913244273479,49.90778347998423478391628405,51.870241444285090316517643689,924767700
13.67,2,0.2587826591822039637803839164,0.263778725516205,0.263778725516205,0.25909823432049,0.25909823432049,0.129509154866111,0.1386360061495293468532898594,0.1154217902901287468532898594,0.0232142158594006,4.9711893208187655336610756153,49.903401783760281965314981463,51.861895803303096433263229826,925444700
13.68,2,0.2587709096007888986636916792,0.263768255457435,0.263768255457435,0.259086470410929,0.259086470410929,0.129546411244877,0.1386728744329347590617087457,0.1153773654711263590617087457,0.0232955089618084,4.9694143785052582454967599347,49.899023888837574961561380831,51.85354632388217620498591813,926121700
13.69,2,0.2587591701179072645990274805,0.263757798061956,0.263757798061956,0.259074716612216,0.259074716612216,0.129583740539561,0.1387098160297819355332894098,0.1153330139655658355332894098,0.0233768020642161,4.9676424885508348970949454217,49.894641025204192446061420184,51.84518571166306501040206519,926798700
13.70,2,0.2587474591261161628719862179,0.263747371312644,0.263747371312644,0.259062991339337,0.259062991339337,0.129621130054696,0.1387468188799312217744639945,0.1152887237133073217744639945,0.0234580951666239,4.9658733041986334868481655928,49.890310435236283554090961598,51.836859913023672672768755365,927475700
13.71,2,0.2587357892889557661848638292,0.263736987886887,0.263736987886887,0.259051307271276,0.259051307271276,0.129658579523325,0.1387838831590231428906151174,0.1152444948899913428906151174,0.0235393882690318,4.9641068292211367089768627617,49.885989925778908761827901036,51.828535210292181880630437674,928152700
13.72,2,0.2587241065178448379811736422,0.26372659370036,0.26372659370036,0.259039610253491,0.259039610253491,0.129696091901405,0.1388210099336970021639329542,0.1152003285622574021639329542,0.0236206813714396,4.9623430929159961379165932459,49.881659190224567296964755815,51.820195332072299447072662306,928829700
13.73,2,0.2587124761194718927070094916,0.263716254068554,0.263716254068554,0.259027965672311,0.259027965672311,0.129733664019137,0.1388581983155646035951322017,0.1151562238417173035951322017,0.0237019744738473,4.9605820685734883199738449606,49.87737539291578440623152364,51.811886113940241104575897176,929506600
13.74,2,0.2587008647808074227014639999,0.263705935685976,0.263705935685976,0.259016340174082,0.259016340174082,0.129771297837819,0.1388954491023823656778195003,0.1151121815261272656778195003,0.0237832675762551,4.9588237777883691014551058215,49.87311358428115614969901823,51.803587596938924319371981214,930183600
13.75,2,0.2586892614656239028869453160,0.263695627432424,0.263695627432424,0.259004722709118,0.259004722709118,0.129808991531017,0.1389327600807401186419964984,0.1150681994020773186419964984,0.0238645606786628,4.9570681558918086807529093452,49.868834435365944587042603931,51.79526826040859810651472817,930860700
13.76,2,0.2586776757151193890993406484,0.263685339411391,0.263685339411391,0.258993122830252,0.258993122830252,0.129846760700816,0.1389701471958251477070573902,0.1150242934147544477070573902,0.0239458537810707,4.9553156584205039281307206463,49.864608890373528016758994363,51.786984898783222457202491108,931537700
13.77,2,0.2586661219976849968244883070,0.263675085032947,0.263675085032947,0.25898155502352,0.25898155502352,0.129884574282763,0.1390075798701129601883482986,0.1149804329866344601883482986,0.0240271468834785,4.9535654081336220659380504411,49.86036179148800656844871191,51.778677511413350992410060241,932214700
13.78,2,0.2586545869790711546153550239,0.263664851551296,0.263664851551296,0.258970005938411,0.258970005938411,0.129922449826652,0.1390450751978846319812284939,0.1149366352119982319812284939,0.0241084399858864,4.9518178934869464165244094468,49.856166282094979476554364812,51.77040471355731317441398503,932891600
13.79,2,0.2586430712514524927763919222,0.263654640065169,0.263654640065169,0.258958476167821,0.258958476167821,0.129960401807318,0.1390826476835028219781853334,0.1148929145952088219781853334,0.024189733088294,4.9500735287405802022393083771,49.851992501948556800734875269,51.762142387061885743497026483,933568600
13.80,2,0.2586315741941377433165766741,0.263644448816948,0.263644448816948,0.258946965090303,0.258946965090303,0.129998397699976,0.1391202647606562726923753363,0.1148492385699541726923753363,0.0242710261907021,4.9483313796791437933462123492,49.847803027609682145328883902,51.753860783009385202092571723,934245600
13.81,2,0.2586200952365388655938975556,0.263634277818739,0.263634277818739,0.258935472134573,0.258935472134573,0.130036454220656,0.1391579431356136242842453272,0.1148056238425036242842453272,0.02435231929311,4.9465919236426801642806776781,49.843653778196471629712967231,51.745604759232733619722876599,934922600
13.82,2,0.2586086258864934886873726773,0.263624118585405,0.263624118585405,0.258923988798112,0.258923988798112,0.130074572015563,0.1391956831580593393911762882,0.1147620707625417393911762882,0.0244336123955176,4.9448551693896520853061694799,49.839526949014048168934776687,51.737360014100281735976089662,935599600
13.83,2,0.2585972160036375654393368168,0.263614021422321,0.263614021422321,0.258912565001359,0.258912565001359,0.130112761236417,0.1392334967291617967726014440,0.1147185912312362967726014440,0.0245149054979255,4.9431214566041113787721984712,49.835389224887982736168667553,51.7290995677104990699163296,936276500
13.84,2,0.2585857842762279117342791182,0.263603904207374,0.263603904207374,0.258901119333414,0.258901119333414,0.130151002937844,0.1392713620490684081044638477,0.1146751634487351081044638477,0.0245961986003333,4.9413901595070194909852525657,49.831298339960995519952357991,51.720870259453483459768313525,936953500
13.85,2,0.2585744029535629251022119183,0.26359383944726,0.26359383944726,0.258889724131679,0.258889724131679,0.130189300705065,0.1393092852312623324886591971,0.1146317935285215324886591971,0.0246774917027408,4.9396614519774830442948424805,49.827222947043527515757788025,51.712646766008902615480349013,937630600
13.86,2,0.2585630401040688043498192979,0.263583795746827,0.263583795746827,0.258878347425643,0.258878347425643,0.130227671572282,0.1393472822038929937103490145,0.1145884973987441937103490145,0.0247587848051488,4.9379357890640428370935017324,49.823137676981989929614589927,51.704408427333057570221703403,938307500
13.87,2,0.2585516847697391301117160352,0.263573761199752,0.263573761199752,0.258866978243936,0.258866978243936,0.130266088957425,0.1393853259855601948554717654,0.1145452480780036948554717654,0.0248400779075565,4.9362123965472957636016726354,49.819092639120501207314299309,51.696196058637052241533097265,938984500
13.88,2,0.2585403482969188351649293050,0.263563747719491,0.263563747719491,0.258855627946739,0.258855627946739,0.130304568505974,0.1394234326279866375641760263,0.1145020616180223375641760263,0.0249213710099643,4.9344917330159077222118887065,49.815038604829449833980561538,51.687969697515253775192882455,939661500
13.89,2,0.2585290409467415533263589096,0.263553765438378,0.263553765438378,0.258844306807699,0.258844306807699,0.1303431059919,0.1394615982613308660731529812,0.1144589341489586660731529812,0.0250026641123722,4.9327736863477823113166834626,49.811029680524342378308601828,51.679773195808632348601067207,940338600
13.90,2,0.2585177635651165426101449103,0.263543815338498,0.263543815338498,0.258833015673756,0.258833015673756,0.130381705270465,0.1394998267727807878192612767,0.1144158695580006878192612767,0.0250839572147801,4.9310583666434053251364992169,49.807037354505820452777160737,51.671583472215108919761767138,941015500
13.91,2,0.2585064924807813945365604399,0.263533873691982,0.263533873691982,0.258821730844783,0.258821730844783,0.130420365960932,0.1395381169537391173266551182,0.1143728666365514173266551182,0.0251652503171877,4.9293457380197185620638694855,49.803035582055718160727827173,51.663379444049097689873081488,941692500
13.92,2,0.2584952402031448587040284151,0.263523952882928,0.263523952882928,0.258810464845442,0.258810464845442,0.130459083819453,0.1395764649951448578302763245,0.1143299215755492578302763245,0.0252465434195956,4.9276356900958689684052821864,49.799079189868913708792990576,51.655205627866254094010326513,942369500
13.93,2,0.2584840074302432367351491896,0.263514053826177,0.263514053826177,0.258799218374622,0.258799218374622,0.130497865017894,0.1396148770970287253897168524,0.1142870405750253253897168524,0.0253278365220034,4.9259283992303594425532708339,49.795138958689490941690794657,51.64703830057215196583257555,943046500
13.94,2,0.2584727923868757666932394640,0.263504174483477,0.263504174483477,0.258787989654956,0.258787989654956,0.130536702116513,0.1396533457530488872387477023,0.1142442161286377872387477023,0.0254091296244111,4.924223649123074654771300543,49.791182795691044561543290008,51.638851493312934699158462608,943723500
13.95,2,0.2584616157221923953186318332,0.263494335821831,0.263494335821831,0.258776799360776,0.258776799360776,0.130575603135401,0.1396918797101468374664008387,0.1142014569833279374664008387,0.0254904227268189,4.9225216890961338274088820306,49.787279338344537936034755722,51.630700888445453989945361824,944400400
